address,year
"г. Пермь, проезд. Серебрянский, д. 13",1973
"г. Пермь, проезд. Серебрянский, д. 13.",1973
"г. Пермь, проезд. Серебрянский, д. 14",1978
"г. Пермь, проезд. Серебрянский, д. 15",1971
"г. Пермь, проезд. Серебрянский, д. 16",1992
"г. Пермь, проезд. Серебрянский, д. 16.",1992
"г. Пермь, проезд. Серебрянский, д. 17",1971
"г. Пермь, проезд. Серебрянский, д. 19",1980
"г. Пермь, ул. Серединная, д. 2",1983
"г. Пермь, ул. Серединная, д. 19А",1956
"г. Пермь, ул. Серпуховская, д. 5, лит. литерА",1964
"г. Пермь, ул. Серпуховская, д. 5",1964
"г. Пермь, ул. Серпуховская, д. 6",2012
"г. Пермь, ул. Серпуховская, д. 7",1980
"г. Пермь, ул. Серпуховская, д. 8",1968
"г. Пермь, ул. Серпуховская, д. 15",1955
"г. Пермь, ул. Сестрорецкая, д. 4",1953
"г. Пермь, ул. Сестрорецкая, д. 8",1953
"г. Пермь, ул. Сестрорецкая, д. 10",1956
"г. Пермь, ул. Сестрорецкая, д. 15",1962
"г. Пермь, ул. Сестрорецкая, д.  19",1966
"г. Пермь, ул. Сестрорецкая, д. 19",1956
"г. Пермь, ул. Сестрорецкая, д. 19А",1967
"г. Пермь, ул. Сестрорецкая, д. 19 А",1967
"г. Пермь, ул. Сестрорецкая, д.  24",1967
"г. Пермь, ул. Сестрорецкая, д. 24",1967
"г. Пермь, ул. Сестрорецкая, д. 24.",1967
"г. Пермь, ул. Сестрорецкая, д. 26",1963
"г. Пермь, ул. Сеченова, д. 1",1958
"г. Пермь, ул. Сеченова, д. 3",1958
"г. Пермь, ул. Сеченова, д. 3а",1959
"г. Пермь, ул. Сеченова, д. 4",1955
"г. Пермь, ул. Сеченова, д. 6",1955
"г. Пермь, ул. Сеченова, д. 7",1965
"г. Пермь, ул. Сеченова, д. 8",1956
"г. Пермь, ул. Сеченова, д. 9",1971
"г. Пермь, ул. Сеченова, д. 14",1962
"г. Пермь, ул. Сибирская, д. 1",1954
"г. Пермь, ул. Сибирская, д. 4А",1948
"г. Пермь, ул. Сибирская, д. 7, к. а",1960
"г. Пермь, ул. Сибирская, д. 7а",1960
"г. Пермь, ул. Сибирская, д. 30",1937
"г. Пермь, ул. Сибирская, д. 32",1939
"г. Пермь, ул. Сибирская, д. 46",2007
"г. Пермь, ул. Сибирская, д. 50",1982
"г. Пермь, ул. Сибирская, д. 52",1996
"г. Пермь, ул. Сибирская, д. 57",1961
"г. Пермь, ул. Сибирская, д. 61",1958
"г. Пермь, ул. Сибирская, д. 61 Лит А",1958
"г. Пермь, ул. Сибирская, д. 63",1937
"г. Пермь, ул. Сибирская, д. 71",1966
"г. Пермь, ул. Сивкова, д. 1а",1999
"г. Пермь, ул. Сивкова, д. 3, к. А",1972
"г. Пермь, ул. Сивкова, д. 5",1972
"г. Пермь, ул. Сивкова, д. 15",1959
"г. Пермь, ул. Сивкова, д. 16",1963
"г. Пермь, ул. Сивкова, д. 19",1958
"г. Пермь, ул. Сивкова, д. 23",1958
"г. Пермь, ул. Сивкова, д. 25",1950
"г. Пермь, ул. Сигаева, д. 2",1982
"г. Пермь, ул. Сигаева, д. 2, к. а",2014
"г. Пермь, ул. Сигаева, д. 4",1983
"г. Пермь, ул. Сигаева, д. 6",1984
"г. Пермь, ул. Сигаева, д. 6, к. 1",1984
"г. Пермь, ул. Сигаева, д. 6, к. 3",1984
"г. Пермь, ул. Сигаева, д. 6, к. 4",1984
"г. Пермь, ул. Сигаева, д. 8",1985
"г. Пермь, ул. Сигаева, д. 12",1999
"г. Пермь, ул. Сигаева, д. 21, к. а",2014
"г. Пермь, ул. Сигаева, д. 37, к. а,б",2013
"г. Пермь, ул. Смирнова, д. 1, к. а",1953
"г. Пермь, ул. Смирнова, д. 1, к. б",1953
"г. Пермь, ул. Смирнова, д. 1а",1953
"г. Пермь, ул. Смирнова, д. 1Б",1953
"г. Пермь, ул. Смирнова, д. 3",1954
"г. Пермь, ул. Снайперов, д. 1",2006
"г. Пермь, ул. Снайперов, д. 6",1952
"г. Пермь, ул. Снайперов, д. 8",1958
"г. Пермь, ул. Снайперов, д. 9",1964
"г. Пермь, ул. Снайперов, д. 11",1965
"г. Пермь, ул. Снайперов, д. 13",1967
"г. Пермь, ул. Снайперов, д. 14",1971
"г. Пермь, ул. Снайперов, д. 15",1966
"г. Пермь, ул. Снайперов, д. 16",1972
"г. Пермь, ул. Снайперов, д. 18",1970
"г. Пермь, ул. Советская, д. 1",1941
"г. Пермь, ул. Советская, д. 3",2008
"г. Пермь, ул. Советская, д. 4",1917
"г. Пермь, ул. Советская, д. 13",1917
"г. Пермь, ул. Советская, д. 21",1933
"г. Пермь, ул. Советская, д. 22",1956
"г. Пермь, ул. Советская, д. 24, к. а, лит. А",1976
"г. Пермь, ул. Советская, д. 24А",1976
"г. Пермь, ул. Советская, д. 25",1969
"г. Пермь, ул. Советская, д. 25, стр. 8",1948
"г. Пермь, ул. Советская, д. 28",1963
"г. Пермь, ул. Советская, д. 30",2014
"г. Пермь, ул. Советская, д. 63",1924
"г. Пермь, ул. Советская, д. 75",1917
"г. Пермь, ул. Советская, д. 75в",1917
"г. Пермь, ул. Советская, д. 79, к. а",1917
"г. Пермь, ул. Советская, д. 79, к. б",1917
"г. Пермь, ул. Советская, д. 79, к. в",1917
"г. Пермь, ул. Советская, д. 79, к. д",1917
"г. Пермь, ул. Советская, д. 79А",1917
"г. Пермь, ул. Советская, д. 79Б",1917
"г. Пермь, ул. Советская, д. 79В",1917
"г. Пермь, ул. Советская, д. 81",1917
"г. Пермь, ул. Советская, д. 94",1997
"г. Пермь, ул. Советская, д. 128а",1917
"г. Пермь, ул. Советская, д. 128б",1917
"г. Пермь, ул. Советской Армии, д. 3",1962
"г. Пермь, ул. Советской Армии, д. 5",1962
"г. Пермь, ул. Советской Армии, д. 6",2004
"г. Пермь, ул. Советской Армии, д. 7",1961
"г. Пермь, ул. Советской Армии, д. 9",1962
"г. Пермь, ул. Советской Армии, д. 11",1962
"г. Пермь, ул. Советской Армии, д. 17",1965
"г. Пермь, ул. Советской Армии, д. 19",1965
"г. Пермь, ул. Советской Армии, д. 21",1965
"г. Пермь, ул. Советской Армии, д. 21, стр. а",1969
"г. Пермь, ул. Советской Армии, д. 21а",1969
"г. Пермь, ул. Советской Армии, д. 21б",1976
"г. Пермь, ул. Советской Армии, д. 23",1986
"г. Пермь, ул. Советской Армии, д. 25",1966
"г. Пермь, ул. Советской Армии, д. 27",1964
"г. Пермь, ул. Советской Армии, д. 27г",1963
"г. Пермь, ул. Советской Армии, д. 31",1962
"г. Пермь, ул. Советской Армии, д. 33\2",1996
"г. Пермь, ул. Советской Армии, д. 36",1963
"г. Пермь, ул. Советской Армии, д. 45",1989
"г. Пермь, ул. Советской Армии, д. 47",1988
"г. Пермь, ул. Советской Армии, д. 52",2014
"г. Пермь, ул. Советской Армии, д. 72",2009
"г. Пермь, ул. Советской Армии, д. 72/1",2009
"г. Пермь, ул. Советской Армии, д. 72/2",2010
"г. Пермь, ул. Советской Армии, д. 72/3",2011
"г. Пермь, ул. Советской Армии, д. 72/4",2013
"г. Пермь, ул. Советской Армии, д. 93",1962
"г. Пермь, ул. Сокольская, д. 5",1977
"г. Пермь, ул. Сокольская, д. 9",1975
"г. Пермь, ул. Сокольская, д. 10",1990
"г. Пермь, ул. Сокольская, д. 12",2014
"г. Пермь, ул. Сокольская, д. 18",2005
"г. Пермь, ул. Сокольская, д. 25",1973
"г. Пермь, ул. Сокольская, д. 27",1985
"г. Пермь, ул. Сокольская, д. 33",1966
"г. Пермь, ул. Сокольская, д. 35",1968
"г. Пермь, ул. Сокольская, д. 114",1958
"г. Пермь, ул. Сокольская, д. 124",1952
"г. Пермь, ул. Сокольская, д. 125",1955
"г. Пермь, ул. Сокольская, д. 127",1957
"г. Пермь, ул. Сокольская, д. 129",1957
"г. Пермь, ул. Сокольская, д. 131",1957
"г. Пермь, ул. Сокольская, д. 132",1951
"г. Пермь, ул. Сокольская, д. 135",1957
"г. Пермь, ул. Сокольская, д. 137",1958
"г. Пермь, ул. Сокольская, д. 137, к. а",1958
"г. Пермь, ул. Сокольская, д. 137А",1958
"г. Пермь, ул. Солдатова, д. 1",1971
"г. Пермь, ул. Солдатова, д. 2",1972
"г. Пермь, ул. Солдатова, д. 3",1970
"г. Пермь, ул. Солдатова, д. 4",1974
"г. Пермь, ул. Солдатова, д. 5",1981
"г. Пермь, ул. Солдатова, д. 6",1974
"г. Пермь, ул. Солдатова, д. 7",1976
"г. Пермь, ул. Солдатова, д. 8",1975
"г. Пермь, ул. Солдатова, д. 9",1973
"г. Пермь, ул. Солдатова, д. 10, лит. А",1977
"г. Пермь, ул. Солдатова, д. 10",1977
"г. Пермь, ул. Солдатова, д. .10",1977
"г. Пермь, ул. Солдатова, д. 11",1971
"г. Пермь, ул. Солдатова, д. 12",1980
"г. Пермь, ул. Солдатова, д. 17",1962
"г. Пермь, ул. Солдатова, д. 23",1954
"г. Пермь, ул. Солдатова, д. 24",1992
"г. Пермь, ул. Солдатова, д. 25",1955
"г. Пермь, ул. Солдатова, д. 26",1976
"г. Пермь, ул. Солдатова, д. 27",1954
"г. Пермь, ул. Солдатова, д. 28",1969
"г. Пермь, ул. Солдатова, д. 29",1990
"г. Пермь, ул. Солдатова, д. 29, к. 2",1993
"г. Пермь, ул. Солдатова, д. 29, к. 3",1992
"г. Пермь, ул. Солдатова, д. 30, лит. а",1979
"г. Пермь, ул. Солдатова, д. 30",1975
"г. Пермь, ул. Солдатова, д. 30, к. а",1979
"г. Пермь, ул. Солдатова, д. 30а",1979
"г. Пермь, ул. Солдатова, д. 34",1972
"г. Пермь, ул. Солдатова, д. 34, к. .",1972
"г. Пермь, ул. Солдатова, д. 35",1979
"г. Пермь, ул. Солдатова, д. 36",1972
"г. Пермь, ул. Солдатова, д. 38",1976
"г. Пермь, ул. Солдатова, д. 41",1975
"г. Пермь, ул. Солдатова, д. 42, к. 1",1988
"г. Пермь, ул. Солдатова, д. 42, к. 2",1993
"г. Пермь, ул. Солдатова, д. 42, к. 3",1996
"г. Пермь, ул. Солдатова, д. 42, к. 4",1998
"г. Пермь, ул. Солдатова, д. 42/1.",1988
"г. Пермь, ул. Солдатова, д. 42/2.",1993
"г. Пермь, ул. Солдатова, д. 43",1977
"г. Пермь, ул. Солдатова, д. 45",1977
"г. Пермь, ул. Солдатова, д. 45.",1977
"г. Пермь, ул. Соловьева, д. 3",1954
"г. Пермь, ул. Соловьева, д. 6",1954
"г. Пермь, ул. Соловьева, д. 9",1949
"г. Пермь, ул. Соловьева, д. 11",1950
"г. Пермь, ул. Соловьева, д. 12",1950
"г. Пермь, ул. Соловьева, д. 14",1951
"г. Пермь, ул. Соловьева, д. 15",1943
"г. Пермь, ул. Сортировочная, д. 13",1959
"г. Пермь, ул. Сортировочная, д. 15",1959
"г. Пермь, ул. Сосьвинская 2-я, д. 38",1973
"г. Пермь, ул. Социалистическая, д. 4",1967
"г. Пермь, ул. Социалистическая, д. 6",1971
"г. Пермь, ул. Социалистическая, д. 7",1965
"г. Пермь, ул. Социалистическая, д. 8",1973
"г. Пермь, ул. Социалистическая, д. 9",1962
"г. Пермь, ул. Социалистическая, д. 10, к. а",1978
"г. Пермь, ул. Социалистическая, д. 13",1957
