address,year,Lon,Lat
"г. Пермь, ул. Чайковского, д. 20",1987,56.192621,57.98372
"г. Пермь, ул. Чайковского, д. 27",1961,56.199458,57.984331
"г. Пермь, ул. Чебоксарская, д. 1",1966,55.918276,58.004719
"г. Пермь, ул. Чебоксарская, д. 3",1962,55.918653,58.005434
"г. Пермь, ул. Чебоксарская, д. 10",1960,55.92124,58.006245
"г. Пермь, ул. Чебоксарская, д. 12",1960,55.921806,58.00655
"г. Пермь, ул. Чебоксарская, д. 27",1962,55.920755,58.006435
"г. Пермь, ул. Чебоксарская, д. 29",1957,55.920594,58.006874
"г. Пермь, ул. Чебоксарская, д. 31",1961,55.921366,58.00676
"г. Пермь, ул. Челюскинцев, д. 2, к. а",2016,56.219131,57.993711
"г. Пермь, ул. Челюскинцев, д. 2б",2015,56.220263,57.993611
"г. Пермь, ул. Челюскинцев, д. 8, к. а",1944,56.223523,57.9933
"г. Пермь, ул. Челюскинцев, д. 8А",1944,56.223523,57.9933
"г. Пермь, ул. Челюскинцев, д. 10",1940,56.225248,57.992327
"г. Пермь, ул. Челюскинцев, д. 11",1940,56.225958,57.992046
"г. Пермь, ул. Челюскинцев, д. 11а",1937,56.226488,57.992408
"г. Пермь, ул. Челюскинцев, д. 13",1974,56.227224,57.991803
"г. Пермь, ул. Челюскинцев, д. 15",1974,56.228868,57.990906
"г. Пермь, ул. Челюскинцев, д. 19",1976,56.231671,57.987867
"г. Пермь, ул. Челюскинцев, д. 21",1975,56.231977,57.986636
"г. Пермь, ул. Чердынская, д. 3",1939,56.197859,57.964763
"г. Пермь, ул. Чердынская, д. 5",1939,56.196861,57.96503
"г. Пермь, ул. Чердынская, д. 6",1969,56.196493,57.965875
"г. Пермь, ул. Чердынская, д. 8",1971,56.195191,57.966186
"г. Пермь, ул. Чердынская, д. 10",1973,56.194391,57.966601
"г. Пермь, ул. Чердынская, д. 12",1977,56.193619,57.967346
"г. Пермь, ул. Чердынская, д. 13",1988,56.192433,57.966868
"г. Пермь, ул. Чердынская, д. 14",1979,56.192855,57.968071
"г. Пермь, ул. Чердынская, д. 15",2e3,56.190915,57.968262
"г. Пермь, ул. Чердынская, д. 16",1981,56.192316,57.968596
"г. Пермь, ул. Чердынская, д. 17",1971,56.189396,57.966176
"г. Пермь, ул. Чердынская, д. 18",1974,56.189298,57.967279
"г. Пермь, ул. Чердынская, д. 19",1973,56.188678,57.965703
"г. Пермь, ул. Чердынская, д. 20",1973,56.188813,57.966544
"г. Пермь, ул. Чердынская, д. 21",1971,56.186962,57.965436
"г. Пермь, ул. Чердынская, д. 22",1974,56.186351,57.966591
"г. Пермь, ул. Чердынская, д. 22 а",1980,56.188229,57.96714
"г. Пермь, ул. Чердынская, д. 24",1973,56.185929,57.966019
"г. Пермь, ул. Чердынская, д. 25",1973,56.184761,57.964391
"г. Пермь, ул. Чердынская, д. 26",1973,56.185516,57.965694
"г. Пермь, ул. Чердынская, д. 29",1970,56.181087,57.963679
"г. Пермь, ул. Чердынская, д. 30",1974,56.18424,57.965952
"г. Пермь, ул. Чердынская, д. 36",1994,56.181815,57.964515
"г. Пермь, ул. Чердынская, д. 38",1973,56.181509,57.965121
"г. Пермь, ул. Чердынская, д. 38 а",1989,56.179488,57.965775
"г. Пермь, ул. Чердынская, д. 40",1980,56.180332,57.964219
"г. Пермь, ул. Чердынская, д. 42",1989,56.178293,57.966238
"г. Пермь, ул. Чердынская, д. 44",1989,56.179838,57.966329
"г. Пермь, ул. Черемховская, д. 5",1964,56.401956,58.037689
"г. Пермь, ул. Черемховская, д. 8",1971,56.402899,58.037379
"г. Пермь, ул. Чернышевского, д. 1",1974,56.277413,58.000818
"г. Пермь, ул. Чернышевского, д. 2",1972,56.276057,58.00024
"г. Пермь, ул. Чернышевского, д. 4",1971,56.275751,58.000641
"г. Пермь, ул. Чернышевского, д. 5",1980,56.27576,57.998762
"г. Пермь, ул. Чернышевского, д. 6",1957,56.275841,57.999916
"г. Пермь, ул. Чернышевского, д. 8",1972,56.274682,57.999806
"г. Пермь, ул. Чернышевского, д. 9А",1970,56.272113,57.998252
"г. Пермь, ул. Чернышевского, д. 10",1970,56.274404,58.000159
"г. Пермь, ул. Чернышевского, д. 13",1977,56.269077,57.997746
"г. Пермь, ул. Чернышевского, д. 15",1967,56.267819,57.997584
"г. Пермь, ул. Чернышевского, д. 15, к. а",2010,56.266939,57.996406
"г. Пермь, ул. Чернышевского, д. 15, к. б",2013,56.269364,57.996778
"г. Пермь, ул. Чернышевского, д. 15, к. в",2011,56.271233,57.996835
"г. Пермь, ул. Чернышевского, д. 15, к. г",2013,56.271961,57.995914
"г. Пермь, ул. Чернышевского, д. 17",1972,56.266041,57.99714
"г. Пермь, ул. Чернышевского, д. 17, к. а",2014,56.269751,57.995657
"г. Пермь, ул. Чернышевского, д. 17, к. г",2015,56.268322,57.995824
"г. Пермь, ул. Чернышевского, д. 17, к. д",2016,56.267532,57.995275
"г. Пермь, ул. Чернышевского, д. 19",1971,56.264693,57.99684
"г. Пермь, ул. Чернышевского, д. 19А",2006,56.265834,57.996291
"г. Пермь, ул. Чернышевского, д. 21, к. а",1989,56.264253,57.993148
"г. Пермь, ул. Чернышевского, д. 23",1964,56.262915,57.99643
"г. Пермь, ул. Чернышевского, д. 25",1969,56.264585,57.996
"г. Пермь, ул. Чернышевского, д. 27",1957,56.26322,57.995891
"г. Пермь, ул. Чернышевского, д. 29",1955,56.264207999999996,57.99559
"г. Пермь, ул. Чернышевского, д. 31",1957,56.26375,57.99601
"г. Пермь, ул. Чернышевского, д. 33",1950,56.263507,57.995356
"г. Пермь, ул. Чернышевского, д. 35",1961,56.262663,57.995695
"г. Пермь, ул. Чернышевского, д. 37",1958,56.262897,57.995185
"г. Пермь, ул. Чехова, д. 2",1975,56.312007,58.028459
"г. Пермь, ул. Чехова, д. 4",1975,56.311415,58.027735
"г. Пермь, ул. Чехова, д. 6",1976,56.310588,58.027082
"г. Пермь, ул. Чехова, д. 8",1976,56.309681,58.026353
"г. Пермь, ул. Чехова, д. 14",1982,56.305746,58.023788
"г. Пермь, ул. Чехова, д. 20",1981,56.303015,58.02264
"г. Пермь, ул. Чехова, д. 22",1981,56.303411,58.022244
"г. Пермь, ул. Чехова, д. 24",1981,56.302063,58.022335
"г. Пермь, ул. Чехова, д. 26",1980,56.302396,58.021944
"г. Пермь, ул. Чистопольская, д. 5",1962,55.942647,57.994254
"г. Пермь, ул. Чистопольская, д. 6",1951,55.940159,57.996234
"г. Пермь, ул. Чистопольская, д. 7",1962,55.942459,57.994607
"г. Пермь, ул. Чистопольская, д. 8",1951,55.939476,57.996563
"г. Пермь, ул. Чистопольская, д. 9",1961,55.941497,57.994755
"г. Пермь, ул. Чистопольская, д. 10",1951,55.938659,57.996878
"г. Пермь, ул. Чистопольская, д. 13",1962,55.939225,57.995843
"г. Пермь, ул. Чистопольская, д. 14",1958,55.937617,57.997379
"г. Пермь, ул. Чистопольская, д. 15",1962,55.938677,57.996329
"г. Пермь, ул. Чистопольская, д. 16",1969,55.937653,57.997794
"г. Пермь, ул. Чистопольская, д. 17",1962,55.937706,57.996248
"г. Пермь, ул. Чистопольская, д. 18",1977,55.937069,57.998089
"г. Пермь, ул. Чистопольская, д. 18/А",1978,55.937805,57.998385
"г. Пермь, ул. Чистопольская, д. 21",1964,55.93653,57.997007
"г. Пермь, ул. Чистопольская, д. 21/А",1966,55.936287,57.996468
"г. Пермь, ул. Чистопольская, д. 23",1965,55.935335,57.997546
"г. Пермь, ул. Чистопольская, д. 23/А",1966,55.935326,57.997136
"г. Пермь, ул. Чистопольская, д. 25",1973,55.93511,57.99819
"г. Пермь, ул. Чистопольская, д. 27",1973,55.934517,57.998834
"г. Пермь, ул. Чистопольская, д. 29",1973,55.933448,57.998986
"г. Пермь, ул. Чкалова, д. 2",1967,56.269859,57.986168
"г. Пермь, ул. Чкалова, д. 4",1967,56.268933,57.986135
"г. Пермь, ул. Чкалова, д. 6",1967,56.268044,57.986144
"г. Пермь, ул. Чкалова, д. 8",1967,56.267164,57.986106
"г. Пермь, ул. Чкалова, д. 10",1973,56.265448,57.986445
"г. Пермь, ул. Чкалова, д. 12",1967,56.263777,57.986316
"г. Пермь, ул. Чкалова, д. 14",1959,56.262986,57.986287
"г. Пермь, ул. Чкалова, д. 16",1959,56.26234,57.986278
"г. Пермь, ул. Чкалова, д. 18",1959,56.261675,57.986264
"г. Пермь, ул. Чкалова, д. 20",1959,56.261028,57.986254
"г. Пермь, ул. Чкалова, д. 22",1961,56.260309,57.985901
"г. Пермь, ул. Чкалова, д. 24",1961,56.25986,57.986202
"г. Пермь, ул. Чкалова, д. 24.",1961,56.25986,57.986202
"г. Пермь, ул. Чкалова, д. 32",1934,56.254821,57.98624
"г. Пермь, ул. Чкалова, д. 38",1929,56.251506,57.986197
"г. Пермь, ул. Чкалова, д. 38 Лит А",1929,56.250509,57.986283
"г. Пермь, ул. Чкалова, д. 44",1957,56.246943,57.985887
"г. Пермь, ул. Чкалова, д. 46",1957,56.24617,57.985887
"г. Пермь, ул. Чкалова, д. 46.",1957,56.24617,57.985887
"г. Пермь, ул. Чкалова, д. 48",1957,56.245424,57.986078
"г. Пермь, ул. Чкалова, д. 50",1964,56.244445,57.985868
"г. Пермь, ул. Чкалова, д. 52",1946,56.243457,57.985691
"г. Пермь, ул. Чкалова, д. 54",1964,56.242595,57.986001
"г. Пермь, ул. Чкалова, д. 56",1964,56.241759,57.986144
"г. Пермь, ул. Чкалова, д. 58",1962,56.241077,57.986421
"г. Пермь, ул. Шарташская, д. 2",1958,56.242388,57.986507
"г. Пермь, ул. Шарташская, д. 4",1960,56.241598,57.986631
"г. Пермь, ул. Шахтерская, д. 26",2016,56.193672,57.973995
"г. Пермь, ул. Швецова, д. 32",1967,56.254641,58.002568
"г. Пермь, ул. Швецова, д. 41",1971,56.249709,58.002201
"г. Пермь, ул. Шишкина, д. 4",1959,55.963928,58.004957
"г. Пермь, ул. Шишкина, д. 5",1953,55.963021,58.00479
"г. Пермь, ул. Шишкина, д. 6",1958,55.962805,58.005458
"г. Пермь, ул. Шишкина, д. 7",1953,55.962248,58.005143
"г. Пермь, ул. Шишкина, д. 9",1953,55.961709,58.005381
"г. Пермь, ул. Шишкина, д. 10",1959,55.961575,58.006273
"г. Пермь, ул. Шишкина, д. 12",1959,55.960937,58.006545
"г. Пермь, ул. Шишкина, д. 14а",2002,55.961386,58.007341
"г. Пермь, ул. Шишкина, д. 17",1971,55.958143,58.006249
"г. Пермь, ул. Шишкина, д. 19",1968,55.957586,58.006545
"г. Пермь, ул. Шишкина, д. 21",1968,55.956975,58.006793
"г. Пермь, ул. Шишкина, д. 23",1967,55.956373,58.00707
"г. Пермь, ул. Шишкина, д. 29",1970,55.953553,58.008028
"г. Пермь, ул. Шишкина, д. 31",1973,55.953274,58.008991
"г. Пермь, ул. Шишкина, д. 31.",1985,55.953274,58.008991
"г. Пермь, ул. Шпалопропиточная, д. 4",1949,56.156024,58.000684
"г. Пермь, ул. Шпалопропиточная, д. 4, к. а",1953,56.155467,58.000498
"г. Пермь, ул. Шпалопропиточная, д. 4А",1953,56.155467,58.000498
"г. Пермь, ул. Шпальная, д. 2",1917,56.136028,57.999625
"г. Пермь, ул. Щигровская, д. 4",1957,55.919534,57.997074
"г. Пермь, ул. Щигровская, д. 4, к. а",1956,55.91974,57.997612
"г. Пермь, ул. Щигровская, д. 4А",1956,55.91974,57.997612
"г. Пермь, ул. Щигровская, д. 10",1978,55.921483,57.996997
"г. Пермь, ул. Щитовая, д. 5",1994,56.399458,58.089411
"г. Пермь, ул. Щитовая, д. 7",1994,56.399288,58.089786
"г. Пермь, ул. Щитовая, д. 9",1993,56.398893,58.090181
"г. Пермь, ул. Щитовая, д. 11",1993,56.398776,58.090538
"г. Пермь, ул. Экскаваторная, д. 49",1986,56.149933,57.96027
"г. Пермь, ул. Экскаваторная, д. 51",1985,56.150508,57.95985
"г. Пермь, ул. Экскаваторная, д. 53",1980,56.149619,57.95964
"г. Пермь, ул. Экскаваторная, д. 55",1977,56.14873,57.959525
"г. Пермь, ул. Экскаваторная, д. 57",1980,56.148137,57.959315
"г. Пермь, ул. Экскаваторная, д. 58",1979,56.148281,57.960409
"г. Пермь, ул. Экскаваторная, д. 60",1976,56.146367,57.95996
"г. Пермь, ул. Экскаваторная, д. 62",1976,56.145846,57.959712
"г. Пермь, ул. Электровозная, д. 26",1954,56.112132,58.042815
"г. Пермь, ул. Электровозная, д. 28",1954,56.111674,58.042919
"г. Пермь, ул. Электровозная, д. 30",1953,56.111396,58.042981
"г. Пермь, ул. Энгельса, д. 1",1967,56.180027,58.001442
"г. Пермь, ул. Энгельса, д. 9",1951,56.182426,58.000479
"г. Пермь, ул. Энгельса, д. 11",1951,56.183018,58.00024
"г. Пермь, ул. Энгельса, д. 12",1958,56.183288,57.999578
"г. Пермь, ул. Энгельса, д. 13",1937,56.184905,57.999449
"г. Пермь, ул. Энгельса, д. 13, к. а",1952,56.183899,57.999854
"г. Пермь, ул. Энгельса, д. 13/1/2",1953,56.184384,57.999649
"г. Пермь, ул. Энгельса, д. 13А",1952,56.183899,57.999854
"г. Пермь, ул. Энгельса, д. 14",1959,56.184078,57.999263
